Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_FAT	GO:0007186~G-protein coupled receptor signaling pathway	33	13.636363636363635	7.743843487893085E-6	OR13G1, ADGRF2, OR2L8, OR52H1, OR51F1, AKAP12, OR2J2, OR8U1, OR10G2, OR6S1, OR13C5, OR51B6, OR2T35, HCAR3, OR6N1, OR52R1, OR1B1, OR1I1, OR11L1, OR9G1, OR10H5, OR2W3, OR1S1, OR51M1, OR12D2, OR51S1, OR2T29, OR2T27, ADGRV1, OR8B2, OR10D3, TAS2R31, OR4C46	185	1261	16650	2.3552735923869945	0.018641666621038055	0.00170922964910869	0.013615944071188046
GOTERM_BP_FAT	GO:0006493~protein O-linked glycosylation	9	3.71900826446281	1.9925806655382505E-5	MUC3A, MUC20, MUC5AC, MUC6, MUC17, MUC5B, MUC12, MUC4, MUC16	185	104	16650	7.788461538461539	0.047266628535609256	0.0040268863092758345	0.03503186316237139
GOTERM_BP_FAT	GO:0003008~system process	43	17.768595041322314	3.140870214671705E-5	OR13G1, OR2L8, OR52H1, RTP4, OR51F1, CLCNKB, OR2J2, OR6S1, KCNJ12, OR8U1, OR10G2, PKD1L3, OR13C5, OR51B6, OR2T35, OR6N1, SCN10A, CDH23, OR52R1, TECTA, OR1B1, OR1I1, OR11L1, OR9G1, OR10H5, OR2W3, MUC6, OR1S1, MUC4, OR51M1, P2RX7, OR12D2, OR51S1, OR2T29, NEB, OR2T27, ADGRV1, OTOG, CA6, OR8B2, OR10D3, TAS2R31, OR4C46	185	2014	16650	1.9215491559086397	0.07348435275628729	0.005853902201811256	0.05521485870801923
GOTERM_BP_FAT	GO:0001913~T cell mediated cytotoxicity	5	2.066115702479339	3.159629420647543E-4	LILRB1, P2RX7, MICB, HLA-A, HLA-B	185	30	16650	15.0	0.536018812314506	0.05337363075226165	0.5541377856423169
GOTERM_BP_FAT	GO:0002486~antigen processing and presentation of endogenous peptide antigen via MHC class I via ER pathway, TAP-independent	3	1.2396694214876034	3.6175202997401135E-4	HLA-A, HLA-C, HLA-B	185	3	16650	90.0	0.5848919667722995	0.0569296826694492	0.6342023034943356
GOTERM_BP_FAT	GO:0002767~immune response-inhibiting cell surface receptor signaling pathway	3	1.2396694214876034	0.0011883502908355565	LILRB1, LILRB2, KIR2DL1	185	5	16650	54.00000000000001	0.9443908966380015	0.16522080197227684	2.0691378732810684
GOTERM_BP_FAT	GO:0002765~immune response-inhibiting signal transduction	3	1.2396694214876034	0.001769568177660689	LILRB1, LILRB2, KIR2DL1	185	6	16650	45.0	0.9864837117319804	0.22366272655621422	3.0663780028937104
GOTERM_BP_FAT	GO:0009101~glycoprotein biosynthetic process	12	4.958677685950414	0.0019739029386725013	MUC3A, MUC20, ACAN, CSPG4, PARP4, MUC5AC, MUC6, MUC17, MUC5B, MUC12, MUC4, MUC16	185	354	16650	3.0508474576271185	0.9917811450130581	0.2341280138294327	3.414689632700607
GOTERM_BP_FAT	GO:0001914~regulation of T cell mediated cytotoxicity	4	1.6528925619834711	0.001998102602331228	LILRB1, P2RX7, HLA-A, HLA-B	185	23	16650	15.652173913043478	0.992251426971771	0.2257050854944187	3.4558624204334087
GOTERM_BP_FAT	GO:0001909~leukocyte mediated cytotoxicity	6	2.479338842975207	0.002142453256275694	LILRB1, P2RX7, MICB, HLA-A, HLA-B, KIR3DL1	185	82	16650	6.585365853658537	0.9945478560913075	0.22940113409566953	3.7011138684165945
GOTERM_BP_FAT	GO:0042267~natural killer cell mediated cytotoxicity	5	2.066115702479339	0.0027713196765943612	LILRB1, MICB, HLA-A, HLA-B, KIR3DL1	185	53	16650	8.49056603773585	0.9988216681755571	0.27466847639419023	4.762716967594816
GOTERM_BP_FAT	GO:0007155~cell adhesion	32	13.223140495867769	0.0035605215111237	HLA-DQB1, TRIOBP, PCDHA8, MICB, PCDHA9, HLA-DRB1, ZAN, CNTNAP3B, PKD1L1, HMCN2, FAT1, PRSS2, FAT2, ACAN, AHNAK, CDH23, TECTA, PCDHB4, HLA-A, SIGLEC12, NID2, SIRPA, MUC4, LILRB1, FMN1, LILRB2, VWF, P2RX7, STAB1, LAMA5, ADGRV1, MUC16	185	1699	16650	1.6951147733961156	0.9998279123929346	0.325630827864848	6.079371417995927
GOTERM_BP_FAT	GO:0022610~biological adhesion	32	13.223140495867769	0.0037527960081877696	HLA-DQB1, TRIOBP, PCDHA8, MICB, PCDHA9, HLA-DRB1, ZAN, CNTNAP3B, PKD1L1, HMCN2, FAT1, PRSS2, FAT2, ACAN, AHNAK, CDH23, TECTA, PCDHB4, HLA-A, SIGLEC12, NID2, SIRPA, MUC4, LILRB1, FMN1, LILRB2, VWF, P2RX7, STAB1, LAMA5, ADGRV1, MUC16	185	1705	16650	1.689149560117302	0.9998923309790065	0.32782523017181275	6.397539110731687
GOTERM_BP_FAT	GO:0043413~macromolecule glycosylation	10	4.132231404958678	0.003926929457744171	MUC3A, MUC20, PARP4, MUC5AC, MUC6, MUC17, MUC5B, MUC12, MUC4, MUC16	185	279	16650	3.2258064516129035	0.9999295934331071	0.3285960653872949	6.684810318622891
GOTERM_BP_FAT	GO:0006486~protein glycosylation	10	4.132231404958678	0.003926929457744171	MUC3A, MUC20, PARP4, MUC5AC, MUC6, MUC17, MUC5B, MUC12, MUC4, MUC16	185	279	16650	3.2258064516129035	0.9999295934331071	0.3285960653872949	6.684810318622891
GOTERM_BP_FAT	GO:0002480~antigen processing and presentation of exogenous peptide antigen via MHC class I, TAP-independent	3	1.2396694214876034	0.004155181869077297	HLA-A, HLA-C, HLA-B	185	9	16650	30.0	0.999959658420068	0.332839821640906	7.060103416010555
GOTERM_BP_FAT	GO:0002484~antigen processing and presentation of endogenous peptide antigen via MHC class I via ER pathway	3	1.2396694214876034	0.004155181869077297	HLA-A, HLA-C, HLA-B	185	9	16650	30.0	0.999959658420068	0.332839821640906	7.060103416010555
GOTERM_BP_FAT	GO:0002228~natural killer cell mediated immunity	5	2.066115702479339	0.004347308201779084	LILRB1, MICB, HLA-A, HLA-B, KIR3DL1	185	60	16650	7.5	0.9999747576669629	0.3344835010426591	7.374894092338058
GOTERM_BP_FAT	GO:0002449~lymphocyte mediated immunity	10	4.132231404958678	0.004496544646208205	EXO1, LILRB1, HLA-DQB1, P2RX7, MICB, HLA-DRB1, IGHV3-48, HLA-A, HLA-B, KIR3DL1	185	285	16650	3.1578947368421058	0.9999824638020858	0.33342432569527936	7.618717349291759
GOTERM_BP_FAT	GO:0009100~glycoprotein metabolic process	12	4.958677685950414	0.004903301526521821	MUC3A, MUC20, ACAN, CSPG4, PARP4, MUC5AC, MUC6, MUC17, MUC5B, MUC12, MUC4, MUC16	185	399	16650	2.706766917293233	0.9999935040394297	0.34726445418843077	8.280209067844325
GOTERM_BP_FAT	GO:0070085~glycosylation	10	4.132231404958678	0.004921156662223894	MUC3A, MUC20, PARP4, MUC5AC, MUC6, MUC17, MUC5B, MUC12, MUC4, MUC16	185	289	16650	3.1141868512110733	0.999993781191248	0.3385870983304301	8.309143528379515
GOTERM_BP_FAT	GO:0045953~negative regulation of natural killer cell mediated cytotoxicity	3	1.2396694214876034	0.006256603137739671	LILRB1, HLA-A, HLA-B	185	11	16650	24.545454545454547	0.9999997620740193	0.39852894970373154	10.449016258626287
GOTERM_BP_FAT	GO:0002250~adaptive immune response	12	4.958677685950414	0.007120888585564159	EXO1, LILRB1, HLA-DQB1, LILRB2, P2RX7, MICB, HLA-DRB1, LILRA2, IGHV3-48, LILRA4, HLA-A, HLA-B	185	420	16650	2.5714285714285716	0.9999999712797211	0.4288952621782225	11.808716575785539
GOTERM_BP_FAT	GO:2001198~regulation of dendritic cell differentiation	3	1.2396694214876034	0.007453637631463546	LILRB1, LILRB2, HLA-B	185	12	16650	22.5	0.9999999872811178	0.4334163608375321	12.326989745839533
GOTERM_BP_FAT	GO:0002716~negative regulation of natural killer cell mediated immunity	3	1.2396694214876034	0.007453637631463546	LILRB1, HLA-A, HLA-B	185	12	16650	22.5	0.9999999872811178	0.4334163608375321	12.326989745839533
GOTERM_BP_FAT	GO:0001906~cell killing	6	2.479338842975207	0.008087321536514716	LILRB1, P2RX7, MICB, HLA-A, HLA-B, KIR3DL1	185	112	16650	4.821428571428571	0.9999999973055971	0.4500577997726638	13.306049647430529
GOTERM_BP_FAT	GO:0019885~antigen processing and presentation of endogenous peptide antigen via MHC class I	3	1.2396694214876034	0.010129104631692924	HLA-A, HLA-C, HLA-B	185	14	16650	19.285714285714285	0.9999999999819744	0.5169448313497358	16.390993690104626
GOTERM_BP_FAT	GO:0001911~negative regulation of leukocyte mediated cytotoxicity	3	1.2396694214876034	0.010129104631692924	LILRB1, HLA-A, HLA-B	185	14	16650	19.285714285714285	0.9999999999819744	0.5169448313497358	16.390993690104626
GOTERM_BP_FAT	GO:0002456~T cell mediated immunity	5	2.066115702479339	0.011398146230382227	LILRB1, P2RX7, MICB, HLA-A, HLA-B	185	79	16650	5.69620253164557	0.9999999999992019	0.5488257169761556	18.25590784746084
GOTERM_BP_FAT	GO:0002483~antigen processing and presentation of endogenous peptide antigen	3	1.2396694214876034	0.011603149237258201	HLA-A, HLA-C, HLA-B	185	15	16650	18.0	0.9999999999995178	0.545151961538394	18.55346312802516
GOTERM_BP_FAT	GO:0050982~detection of mechanical stimulus	4	1.6528925619834711	0.011849988403584887	PKD1L1, PKD1L2, PKDREJ, PKD1L3	185	43	16650	8.372093023255815	0.9999999999997372	0.5429232286693344	18.910386762807306
GOTERM_BP_FAT	GO:0060333~interferon-gamma-mediated signaling pathway	5	2.066115702479339	0.011896926273869091	HLA-DQB1, HLA-DRB1, HLA-A, HLA-C, HLA-B	185	80	16650	5.625000000000001	0.9999999999997659	0.5348236966282499	18.97809067394387
GOTERM_BP_FAT	GO:0001916~positive regulation of T cell mediated cytotoxicity	3	1.2396694214876034	0.013165203591286083	P2RX7, HLA-A, HLA-B	185	16	16650	16.875	0.9999999999999897	0.5620896125582819	20.787419362840588
GOTERM_BP_FAT	GO:0019882~antigen processing and presentation	8	3.3057851239669422	0.013194703374787215	HLA-DQB1, LILRB2, MICB, CD207, HLA-DRB1, HLA-A, HLA-C, HLA-B	185	227	16650	3.1718061674008813	0.9999999999999903	0.5537667613651482	20.829046828115416
GOTERM_BP_FAT	GO:0050912~detection of chemical stimulus involved in sensory perception of taste	4	1.6528925619834711	0.01422986723699957	RTP4, CA6, TAS2R31, PKD1L3	185	46	16650	7.826086956521739	0.9999999999999992	0.5723448224792738	22.27678186440798
GOTERM_BP_FAT	GO:0002460~adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains	9	3.71900826446281	0.014352396718217374	EXO1, LILRB1, HLA-DQB1, P2RX7, MICB, HLA-DRB1, IGHV3-48, HLA-A, HLA-B	185	286	16650	2.832167832167832	0.9999999999999994	0.5667348312930836	22.446483969664545
GOTERM_BP_FAT	GO:0031342~negative regulation of cell killing	3	1.2396694214876034	0.014813164360797092	LILRB1, HLA-A, HLA-B	185	17	16650	15.882352941176471	0.9999999999999998	0.5697453855895738	23.081519799372952
GOTERM_BP_FAT	GO:0016045~detection of bacterium	3	1.2396694214876034	0.014813164360797092	HLA-DRB1, HLA-A, HLA-B	185	17	16650	15.882352941176471	0.9999999999999998	0.5697453855895738	23.081519799372952
GOTERM_BP_FAT	GO:0019883~antigen processing and presentation of endogenous antigen	3	1.2396694214876034	0.014813164360797092	HLA-A, HLA-C, HLA-B	185	17	16650	15.882352941176471	0.9999999999999998	0.5697453855895738	23.081519799372952
GOTERM_BP_FAT	GO:0098543~detection of other organism	3	1.2396694214876034	0.01654496351177462	HLA-DRB1, HLA-A, HLA-B	185	18	16650	15.0	1.0	0.602029133345857	25.424723759892697
GOTERM_BP_FAT	GO:0071346~cellular response to interferon-gamma	6	2.479338842975207	0.01709216720041041	HLA-DQB1, GBP6, HLA-DRB1, HLA-A, HLA-C, HLA-B	185	135	16650	4.0	1.0	0.6058232696287438	26.15100678709569
GOTERM_BP_FAT	GO:0002443~leukocyte mediated immunity	10	4.132231404958678	0.017660464256955395	EXO1, LILRB1, HLA-DQB1, P2RX7, MICB, HLA-DRB1, IGHV3-48, HLA-A, HLA-B, KIR3DL1	185	356	16650	2.5280898876404496	1.0	0.6098677645237142	26.898221478752237
GOTERM_BP_FAT	GO:0001910~regulation of leukocyte mediated cytotoxicity	4	1.6528925619834711	0.018756670739236203	LILRB1, P2RX7, HLA-A, HLA-B	185	51	16650	7.058823529411765	1.0	0.6243020813454168	28.319449834124242
GOTERM_BP_FAT	GO:0002474~antigen processing and presentation of peptide antigen via MHC class I	5	2.066115702479339	0.018993076717806895	HLA-DQB1, CD207, HLA-A, HLA-C, HLA-B	185	92	16650	4.891304347826087	1.0	0.621209862722701	28.622514113676534
GOTERM_BP_FAT	GO:0002709~regulation of T cell mediated immunity	4	1.6528925619834711	0.019746824330358837	LILRB1, P2RX7, HLA-A, HLA-B	185	52	16650	6.923076923076923	1.0	0.6280810547003088	29.58074353042327
GOTERM_BP_FAT	GO:0050776~regulation of immune response	18	7.43801652892562	0.024425229595695673	HLA-DQB1, MICB, HLA-DRB1, IGHV3-48, HLA-A, HLA-C, HLA-B, USP17L2, LILRB1, LILRB2, P2RX7, KIR2DL1, FCGR3A, KIR2DL3, KIR3DL1, DMBT1, KIR2DL4, KIR3DL2	185	912	16650	1.7763157894736843	1.0	0.6993485971502202	35.26232717967147
GOTERM_BP_FAT	GO:0098581~detection of external biotic stimulus	3	1.2396694214876034	0.02858487341852024	HLA-DRB1, HLA-A, HLA-B	185	24	16650	11.25	1.0	0.7488814970421755	39.94815214015941
GOTERM_BP_FAT	GO:0031341~regulation of cell killing	4	1.6528925619834711	0.029935368310051794	LILRB1, P2RX7, HLA-A, HLA-B	185	61	16650	5.901639344262295	1.0	0.7583508987872334	41.39937583600841
GOTERM_BP_FAT	GO:0007156~homophilic cell adhesion via plasma membrane adhesion molecules	6	2.479338842975207	0.03180875870358465	PCDHA8, PCDHA9, FAT1, FAT2, PCDHB4, CDH23	185	159	16650	3.3962264150943398	1.0	0.7728399536954645	43.35780760646
GOTERM_BP_FAT	GO:0002479~antigen processing and presentation of exogenous peptide antigen via MHC class I, TAP-dependent	4	1.6528925619834711	0.03251052997205532	CD207, HLA-A, HLA-C, HLA-B	185	63	16650	5.714285714285714	1.0	0.7740142200639457	44.07541237991134
GOTERM_BP_FAT	GO:0002774~Fc receptor mediated inhibitory signaling pathway	2	0.8264462809917356	0.03279007319276824	LILRB1, LILRB2	185	3	16650	60.0	1.0	0.7707653856732832	44.35886755370715
GOTERM_BP_FAT	GO:0034341~response to interferon-gamma	6	2.479338842975207	0.033306197163914766	HLA-DQB1, GBP6, HLA-DRB1, HLA-A, HLA-C, HLA-B	185	161	16650	3.354037267080746	1.0	0.7700439524572992	44.87865732883611
GOTERM_BP_FAT	GO:0002478~antigen processing and presentation of exogenous peptide antigen	6	2.479338842975207	0.03407100751502912	HLA-DQB1, CD207, HLA-DRB1, HLA-A, HLA-C, HLA-B	185	162	16650	3.3333333333333335	1.0	0.7718659153588713	45.64048534655668
GOTERM_BP_FAT	GO:0007586~digestion	6	2.479338842975207	0.034714956036855926	P2RX7, PRSS2, PRSS3, PRSS1, MUC6, MUC4	185	163	16650	3.3128834355828225	1.0	0.7724265456859396	46.27421131721895
GOTERM_BP_FAT	GO:0009595~detection of biotic stimulus	3	1.2396694214876034	0.03557947728594123	HLA-DRB1, HLA-A, HLA-B	185	27	16650	10.000000000000002	1.0	0.7750992988409513	47.114057479907224
GOTERM_BP_FAT	GO:0042590~antigen processing and presentation of exogenous peptide antigen via MHC class I	4	1.6528925619834711	0.036583068670724556	CD207, HLA-A, HLA-C, HLA-B	185	66	16650	5.454545454545454	1.0	0.7789563134902242	48.07347237166362
GOTERM_BP_FAT	GO:0050909~sensory perception of taste	4	1.6528925619834711	0.039436765264906415	RTP4, CA6, TAS2R31, PKD1L3	185	68	16650	5.294117647058823	1.0	0.7986725457532677	50.712647564449064
GOTERM_BP_FAT	GO:0019884~antigen processing and presentation of exogenous antigen	6	2.479338842975207	0.03972967963603202	HLA-DQB1, CD207, HLA-DRB1, HLA-A, HLA-C, HLA-B	185	169	16650	3.1952662721893494	1.0	0.795854867885622	50.976263399549595
GOTERM_BP_FAT	GO:0060249~anatomical structure homeostasis	9	3.71900826446281	0.042042831763918	SLX4, P2RX7, SMG6, ADGRV1, TEP1, MUC5AC, MUC6, CDH23, MUC4	185	352	16650	2.3011363636363638	1.0	0.809237896907864	53.01182114149492
GOTERM_BP_FAT	GO:0045919~positive regulation of cytolysis	2	0.8264462809917356	0.04348068570922671	LILRB1, P2RX7	185	4	16650	45.0	1.0	0.8150877911473693	54.23666201788977
GOTERM_BP_FAT	GO:0050691~regulation of defense response to virus by host	3	1.2396694214876034	0.04580782199250211	LILRB1, MICB, USP17L2	185	31	16650	8.70967741935484	1.0	0.8267416542846265	56.15544505152283
GOTERM_BP_FAT	GO:0019835~cytolysis	3	1.2396694214876034	0.04580782199250211	LILRB1, P2RX7, MICB	185	31	16650	8.70967741935484	1.0	0.8267416542846265	56.15544505152283
GOTERM_BP_FAT	GO:0048002~antigen processing and presentation of peptide antigen	6	2.479338842975207	0.04876854188812821	HLA-DQB1, CD207, HLA-DRB1, HLA-A, HLA-C, HLA-B	185	179	16650	3.016759776536313	1.0	0.8413143976920744	58.487070342371325
GOTERM_BP_FAT	GO:0002711~positive regulation of T cell mediated immunity	3	1.2396694214876034	0.051278487024092045	P2RX7, HLA-A, HLA-B	185	33	16650	8.181818181818182	1.0	0.8517983214368908	60.37160740233851
GOTERM_BP_FAT	GO:0042269~regulation of natural killer cell mediated cytotoxicity	3	1.2396694214876034	0.051278487024092045	LILRB1, HLA-A, HLA-B	185	33	16650	8.181818181818182	1.0	0.8517983214368908	60.37160740233851
GOTERM_BP_FAT	GO:0006816~calcium ion transport	9	3.71900826446281	0.05281610047588673	LILRB1, LILRB2, P2RX7, PKD1L1, PKD1L2, PKDREJ, AHNAK, CDH23, PKD1L3	185	369	16650	2.1951219512195124	1.0	0.8561621985026081	61.485920874908274
GOTERM_BP_FAT	GO:0042270~protection from natural killer cell mediated cytotoxicity	2	0.8264462809917356	0.05405376956268233	HLA-A, HLA-B	185	5	16650	36.00000000000001	1.0	0.8587204321971366	62.36132721548119
GOTERM_BP_FAT	GO:0001912~positive regulation of leukocyte mediated cytotoxicity	3	1.2396694214876034	0.05409732859137779	P2RX7, HLA-A, HLA-B	185	34	16650	7.9411764705882355	1.0	0.8549469604750839	62.39179208316952
GOTERM_BP_FAT	GO:0002707~negative regulation of lymphocyte mediated immunity	3	1.2396694214876034	0.05409732859137779	LILRB1, HLA-A, HLA-B	185	34	16650	7.9411764705882355	1.0	0.8549469604750839	62.39179208316952
GOTERM_BP_FAT	GO:0002715~regulation of natural killer cell mediated immunity	3	1.2396694214876034	0.056969778363035385	LILRB1, HLA-A, HLA-B	185	35	16650	7.714285714285714	1.0	0.8656832839381702	64.35021662640365
GOTERM_BP_FAT	GO:0044723~single-organism carbohydrate metabolic process	13	5.371900826446281	0.06049988721529187	MUC20, MUC6, MUC4, P2RX7, MUC3A, MAN2B2, OTOG, MUC5AC, PARP4, MUC5B, MUC17, MUC16, MUC12	185	656	16650	1.7835365853658538	1.0	0.8783062611513648	66.62537198421104
GOTERM_BP_FAT	GO:0048871~multicellular organismal homeostasis	8	3.3057851239669422	0.06258837402207855	P2RX7, HRNR, FLG, ADGRV1, MUC5AC, MUC6, CDH23, MUC4	185	317	16650	2.271293375394322	1.0	0.8836875418603636	67.90617923648712
GOTERM_BP_FAT	GO:0031343~positive regulation of cell killing	3	1.2396694214876034	0.06589376439446654	P2RX7, HLA-A, HLA-B	185	38	16650	7.105263157894737	1.0	0.8933704553310394	69.83895737119268
GOTERM_BP_FAT	GO:0045824~negative regulation of innate immune response	3	1.2396694214876034	0.06589376439446654	LILRB1, HLA-A, HLA-B	185	38	16650	7.105263157894737	1.0	0.8933704553310394	69.83895737119268
GOTERM_BP_FAT	GO:0002252~immune effector process	14	5.785123966942149	0.06823380880037798	HLA-DQB1, EXO1, MICB, HLA-DRB1, IGHV3-48, HLA-A, HLA-B, USP17L2, LILRB1, P2RX7, CD207, FCGR3A, KIR3DL1, DMBT1	185	742	16650	1.6981132075471699	1.0	0.8987150026636358	71.14031195476176
GOTERM_BP_FAT	GO:0001894~tissue homeostasis	6	2.479338842975207	0.06899737015001409	P2RX7, ADGRV1, MUC5AC, MUC6, CDH23, MUC4	185	198	16650	2.7272727272727275	1.0	0.8983175200890836	71.55335864917643
GOTERM_BP_FAT	GO:0050688~regulation of defense response to virus	4	1.6528925619834711	0.07183977264238836	LILRB1, MICB, HLA-A, USP17L2	185	87	16650	4.137931034482759	1.0	0.9048889662596536	73.04246412259955
GOTERM_BP_FAT	GO:0001580~detection of chemical stimulus involved in sensory perception of bitter taste	3	1.2396694214876034	0.07208406511609787	RTP4, CA6, TAS2R31	185	40	16650	6.750000000000001	1.0	0.9027770161701518	73.16695537361828
GOTERM_BP_FAT	GO:0042268~regulation of cytolysis	2	0.8264462809917356	0.08508063027269483	LILRB1, P2RX7	185	8	16650	22.5	1.0	0.9351133785619796	79.06112475074227
GOTERM_BP_FAT	GO:0050913~sensory perception of bitter taste	3	1.2396694214876034	0.08832239265569887	RTP4, CA6, TAS2R31	185	45	16650	6.0	1.0	0.9397191848888526	80.32807219902742
GOTERM_BP_FAT	GO:0002704~negative regulation of leukocyte mediated immunity	3	1.2396694214876034	0.08832239265569887	LILRB1, HLA-A, HLA-B	185	45	16650	6.0	1.0	0.9397191848888526	80.32807219902742
