Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_DIRECT	GO:0050830~defense response to Gram-positive bacterium	3	2.608695652173913	0.10393583610161172	P2RX7, GBP6, HLA-A	93	115	19349	5.427489481065918	1.0	1.0	0.9764150943396226
GOTERM_BP_DIRECT	GO:0050853~B cell receptor signaling pathway	3	2.608695652173913	0.12557657084037768	IGHV4-31, IGHV3-20, IGHV3-48	93	129	19349	4.838459614903726	1.0	1.0	0.9764150943396226
GOTERM_BP_DIRECT	GO:0034765~regulation of ion transmembrane transport	3	2.608695652173913	0.13354954673030073	SCN10A, CLCNKB, KCNJ18	93	134	19349	4.657920077034184	1.0	1.0	0.9764150943396226
GOTERM_BP_DIRECT	GO:0050870~positive regulation of T cell activation	2	1.7391304347826086	0.14564806221507934	HLA-DRB1, HLA-DQB1	93	33	19349	12.609318996415773	1.0	1.0	0.9764150943396226
GOTERM_BP_DIRECT	GO:0006958~complement activation, classical pathway	3	2.608695652173913	0.17321914483231696	IGHV4-31, IGHV3-20, IGHV3-48	93	158	19349	3.9503879134340547	1.0	1.0	0.9764150943396226
GOTERM_BP_DIRECT	GO:0016032~viral process	5	4.3478260869565215	0.18907131514225708	HLA-B, HLA-C, HLA-A, SLC25A5, MICB	93	474	19349	2.1946599519078083	1.0	1.0	0.9764150943396226
GOTERM_BP_DIRECT	GO:0032689~negative regulation of interferon-gamma production	2	1.7391304347826086	0.19323242099947405	LILRB1, HLA-DRB1	93	45	19349	9.246833930704899	1.0	1.0	0.9764150943396226
GOTERM_BP_DIRECT	GO:0019221~cytokine-mediated signaling pathway	4	3.4782608695652173	0.19889219546579878	LILRB1, LILRB2, LILRA2, LILRA4	93	323	19349	2.576517194314058	1.0	1.0	0.9764150943396226
GOTERM_BP_DIRECT	GO:0050852~T cell receptor signaling pathway	3	2.608695652173913	0.22149182277433022	HLA-A, HLA-DRB1, HLA-DQB1	93	186	19349	3.3557058619493585	1.0	1.0	0.9764150943396226
GOTERM_BP_DIRECT	GO:0006968~cellular defense response	2	1.7391304347826086	0.22348907131480494	LILRB2, KIR2DL4	93	53	19349	7.85108541286265	1.0	1.0	0.9764150943396226
GOTERM_BP_DIRECT	GO:0019233~sensory perception of pain	2	1.7391304347826086	0.22719134149583975	P2RX7, SCN10A	93	54	19349	7.705694942254083	1.0	1.0	0.9764150943396226
GOTERM_BP_DIRECT	GO:0043484~regulation of RNA splicing	2	1.7391304347826086	0.2308761508526573	AHNAK, AHNAK2	93	55	19349	7.565591397849463	1.0	1.0	0.9764150943396226
GOTERM_BP_DIRECT	GO:0006959~humoral immune response	2	1.7391304347826086	0.24904112289050767	HLA-DRB1, HLA-DQB1	93	60	19349	6.935125448028674	1.0	1.0	0.9764150943396226
GOTERM_BP_DIRECT	GO:0008284~positive regulation of cell proliferation	5	4.3478260869565215	0.25224717366616	PRAMEF19, PRAMEF18, PRAMEF10, SLC25A5, PRAMEF9	93	537	19349	1.9371858793376184	1.0	1.0	0.9764150943396226
GOTERM_BP_DIRECT	GO:0032731~positive regulation of interleukin-1 beta production	2	1.7391304347826086	0.26326701389658047	P2RX7, LILRA2	93	64	19349	6.501680107526883	1.0	1.0	0.9764150943396226
GOTERM_BP_DIRECT	GO:0007155~cell adhesion	5	4.3478260869565215	0.26688962257396254	MUC16, SIGLEC12, CNTNAP3B, FAT1, CD177	93	551	19349	1.8879651854887498	1.0	1.0	0.9764150943396226
GOTERM_BP_DIRECT	GO:0097190~apoptotic signaling pathway	2	1.7391304347826086	0.2841074939330712	P2RX7, DIDO1	93	70	19349	5.944393241167435	1.0	1.0	0.9764150943396226
GOTERM_BP_DIRECT	GO:0032720~negative regulation of tumor necrosis factor production	2	1.7391304347826086	0.30768530024399676	LILRB1, LILRA4	93	77	19349	5.403993855606759	1.0	1.0	0.9764150943396226
GOTERM_BP_DIRECT	GO:0032729~positive regulation of interferon-gamma production	2	1.7391304347826086	0.31427958930523714	LILRB1, HLA-A	93	79	19349	5.26718388457874	1.0	1.0	0.9764150943396226
GOTERM_BP_DIRECT	GO:0006952~defense response	2	1.7391304347826086	0.31427958930523714	HLA-B, LILRA2	93	79	19349	5.26718388457874	1.0	1.0	0.9764150943396226
GOTERM_BP_DIRECT	GO:0000902~cell morphogenesis	2	1.7391304347826086	0.3368740810305879	P2RX7, ARHGEF28	93	86	19349	4.8384596149037264	1.0	1.0	0.9764150943396226
GOTERM_BP_DIRECT	GO:0007565~female pregnancy	2	1.7391304347826086	0.3648450457756353	OVGP1, PSG5	93	95	19349	4.3800792303339	1.0	1.0	0.9764150943396226
GOTERM_BP_DIRECT	GO:0070588~calcium ion transmembrane transport	2	1.7391304347826086	0.4284006072771309	P2RX7, PKDREJ	93	117	19349	3.556474588732654	1.0	1.0	0.9764150943396226
GOTERM_BP_DIRECT	GO:0043066~negative regulation of apoptotic process	4	3.4782608695652173	0.4671633389120181	PRAMEF19, PRAMEF18, PRAMEF10, PRAMEF9	93	533	19349	1.561379087736287	1.0	1.0	0.9764150943396226
GOTERM_BP_DIRECT	GO:0007015~actin filament organization	2	1.7391304347826086	0.48318382949553346	NLRP5, FAT1	93	138	19349	3.0152719339255105	1.0	1.0	0.9764150943396226
GOTERM_BP_DIRECT	GO:0045892~negative regulation of transcription, DNA-templated	4	3.4782608695652173	0.5236264387968093	PRAMEF19, PRAMEF18, PRAMEF10, PRAMEF9	93	580	19349	1.4348535409714498	1.0	1.0	0.9764150943396226
GOTERM_BP_DIRECT	GO:0007156~homophilic cell adhesion via plasma membrane adhesion molecules	2	1.7391304347826086	0.5568318741132134	FAT1, MYPN	93	170	19349	2.4476913345983555	1.0	1.0	0.9764150943396226
GOTERM_BP_DIRECT	GO:0038095~Fc-epsilon receptor signaling pathway	2	1.7391304347826086	0.5610734651114826	IGHV3-48, LILRA4	93	172	19349	2.4192298074518632	1.0	1.0	0.9764150943396226
GOTERM_BP_DIRECT	GO:0071222~cellular response to lipopolysaccharide	2	1.7391304347826086	0.5974850159197387	LILRB1, LILRB2	93	190	19349	2.19003961516695	1.0	1.0	0.9764150943396226
GOTERM_BP_DIRECT	GO:0007596~blood coagulation	2	1.7391304347826086	0.603256051362457	P2RX7, CD177	93	193	19349	2.1559975486099505	1.0	1.0	0.9764150943396226
GOTERM_BP_DIRECT	GO:0050900~leukocyte migration	2	1.7391304347826086	0.608945231497935	IGHV3-48, CD177	93	196	19349	2.122997586131227	1.0	1.0	0.9764150943396226
GOTERM_BP_DIRECT	GO:0002862~negative regulation of inflammatory response to antigenic stimulus	2	1.7391304347826086	0.6362029450527638	IGHV3-48, HLA-DRB1	93	211	19349	1.9720735871171586	1.0	1.0	0.9764150943396226
GOTERM_BP_DIRECT	GO:0007267~cell-cell signaling	2	1.7391304347826086	0.6664410999487618	FAT1, LILRB2	93	229	19349	1.8170634361647182	1.0	1.0	0.9764150943396226
GOTERM_BP_DIRECT	GO:0042981~regulation of apoptotic process	2	1.7391304347826086	0.6971296575072222	USP17L7, USP17L2	93	249	19349	1.6711145657900421	1.0	1.0	0.9764150943396226
GOTERM_BP_DIRECT	GO:0016579~protein deubiquitination	2	1.7391304347826086	0.721006730908912	USP17L7, USP17L2	93	266	19349	1.5643140108335356	1.0	1.0	0.9764150943396226
GOTERM_BP_DIRECT	GO:0016567~protein ubiquitination	3	2.608695652173913	0.7388540136279445	HLA-B, HLA-A, RFPL4AL1	93	548	19349	1.1389804567930304	1.0	1.0	0.9764150943396226
GOTERM_BP_DIRECT	GO:0006511~ubiquitin-dependent protein catabolic process	2	1.7391304347826086	0.7563394901792027	USP17L7, USP17L2	93	294	19349	1.4153317240874845	1.0	1.0	0.9764150943396226
GOTERM_BP_DIRECT	GO:0007165~signal transduction	5	4.3478260869565215	0.831990420496224	LILRB1, LILRB2, LILRA2, HLA-DRB1, KIR2DL4	93	1204	19349	0.8640106455185225	1.0	1.0	0.9764150943396226
GOTERM_BP_DIRECT	GO:0035556~intracellular signal transduction	2	1.7391304347826086	0.8830128603405146	PIKFYVE, ARHGEF28	93	445	19349	0.9350730941162257	1.0	1.0	0.9764150943396226
GOTERM_BP_DIRECT	GO:0010628~positive regulation of gene expression	2	1.7391304347826086	0.9173147980798773	P2RX7, LILRB1	93	516	19349	0.8064099358172877	1.0	1.0	0.9764150943396226
GOTERM_BP_DIRECT	GO:0006915~apoptotic process	2	1.7391304347826086	0.940768792798075	PPP1R15A, USP17L2	93	584	19349	0.7125128884960966	1.0	1.0	0.9764150943396226
GOTERM_BP_DIRECT	GO:0045893~positive regulation of transcription, DNA-templated	2	1.7391304347826086	0.9606449682679711	RFPL4AL1, HLA-DRB1	93	667	19349	0.6238493656397608	1.0	1.0	0.9764150943396226
GOTERM_BP_DIRECT	GO:0000122~negative regulation of transcription from RNA polymerase II promoter	2	1.7391304347826086	0.99074881659424	ZNF705G, PER3	93	958	19349	0.4343502368285182	1.0	1.0	0.99074881659424
GOTERM_BP_DIRECT	GO:0006355~regulation of transcription, DNA-templated	2	1.7391304347826086	0.9914194523083951	ZNF705G, ZNF534	93	973	19349	0.4276541900120457	1.0	1.0	0.9914194523083951
GOTERM_BP_DIRECT	GO:0006357~regulation of transcription from RNA polymerase II promoter	2	1.7391304347826086	0.9998063276107277	ZNF705G, ZNF534	93	1713	19349	0.2429115743617749	1.0	1.0	0.9998063276107277
GOTERM_BP_DIRECT	GO:0007339~binding of sperm to zona pellucida	1	0.8695652173913043	1.0	OVGP1	93	44	19349	4.728494623655915	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0007005~mitochondrion organization	1	0.8695652173913043	1.0	P2RX7	93	95	19349	2.19003961516695	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:1900244~positive regulation of synaptic vesicle endocytosis	1	0.8695652173913043	1.0	ABCA13	93	9	19349	23.117084826762248	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0002437~inflammatory response to antigenic stimulus	1	0.8695652173913043	1.0	HLA-DRB1	93	23	19349	9.045815801776532	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0007586~digestion	1	0.8695652173913043	1.0	PRSS2	93	32	19349	6.501680107526883	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0031175~neuron projection development	1	0.8695652173913043	1.0	GPRIN2	93	123	19349	1.691494011714311	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0032687~negative regulation of interferon-alpha production	1	0.8695652173913043	1.0	LILRA4	93	6	19349	34.67562724014337	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0006278~RNA-dependent DNA biosynthetic process	1	0.8695652173913043	1.0	TEP1	93	9	19349	23.117084826762248	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0031668~cellular response to extracellular stimulus	1	0.8695652173913043	1.0	P2RX7	93	19	19349	10.950198075834749	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0002719~negative regulation of cytokine production involved in immune response	1	0.8695652173913043	1.0	LILRB1	93	6	19349	34.67562724014337	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0070374~positive regulation of ERK1 and ERK2 cascade	1	0.8695652173913043	1.0	HLA-DRB1	93	227	19349	0.9165364028231728	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0032693~negative regulation of interleukin-10 production	1	0.8695652173913043	1.0	LILRB1	93	23	19349	9.045815801776532	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:2001189~negative regulation of T cell activation via T cell receptor contact with antigen bound to MHC molecule on antigen presenting cell	1	0.8695652173913043	1.0	LILRB1	93	3	19349	69.35125448028674	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0050689~negative regulation of defense response to virus by host	1	0.8695652173913043	1.0	MICB	93	3	19349	69.35125448028674	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0000398~mRNA splicing, via spliceosome	1	0.8695652173913043	1.0	RBMXL3	93	261	19349	0.79714085609525	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0019228~neuronal action potential	1	0.8695652173913043	1.0	SCN10A	93	30	19349	6.935125448028674	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:2000774~positive regulation of cellular senescence	1	0.8695652173913043	1.0	KIR2DL4	93	21	19349	9.907322068612393	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0086010~membrane depolarization during action potential	1	0.8695652173913043	1.0	SCN10A	93	16	19349	13.003360215053766	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0051709~regulation of killing of cells of other organism	1	0.8695652173913043	1.0	P2RX7	93	1	19349	208.05376344086025	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:1990573~potassium ion import across plasma membrane	1	0.8695652173913043	1.0	KCNJ18	93	44	19349	4.728494623655915	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0007049~cell cycle	1	0.8695652173913043	1.0	USP17L2	93	358	19349	0.5811557638012856	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0015031~protein transport	1	0.8695652173913043	1.0	FRAS1	93	429	19349	0.48497380755445274	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0019725~cellular homeostasis	1	0.8695652173913043	1.0	MUC17	93	12	19349	17.337813620071685	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0002491~antigen processing and presentation of endogenous peptide antigen via MHC class II	1	0.8695652173913043	1.0	HLA-DRB1	93	2	19349	104.02688172043013	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0043315~positive regulation of neutrophil degranulation	1	0.8695652173913043	1.0	CD177	93	4	19349	52.01344086021506	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0070059~intrinsic apoptotic signaling pathway in response to endoplasmic reticulum stress	1	0.8695652173913043	1.0	PPP1R15A	93	34	19349	6.119228336495889	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0002667~regulation of T cell anergy	1	0.8695652173913043	1.0	HLA-B	93	4	19349	52.01344086021506	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0009313~oligosaccharide catabolic process	1	0.8695652173913043	1.0	MAN2B2	93	11	19349	18.91397849462366	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0032376~positive regulation of cholesterol transport	1	0.8695652173913043	1.0	ABCA13	93	6	19349	34.67562724014337	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0033198~response to ATP	1	0.8695652173913043	1.0	P2RX7	93	20	19349	10.402688172043012	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0060907~positive regulation of macrophage cytokine production	1	0.8695652173913043	1.0	LILRB1	93	13	19349	16.00413564929694	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0007010~cytoskeleton organization	1	0.8695652173913043	1.0	HLA-DRB1	93	143	19349	1.4549214226633582	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:1903917~positive regulation of endoplasmic reticulum stress-induced eIF2 alpha dephosphorylation	1	0.8695652173913043	1.0	PPP1R15A	93	1	19349	208.05376344086025	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0046598~positive regulation of viral entry into host cell	1	0.8695652173913043	1.0	HLA-DRB1	93	12	19349	17.337813620071685	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0032308~positive regulation of prostaglandin secretion	1	0.8695652173913043	1.0	P2RX7	93	11	19349	18.91397849462366	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0032653~regulation of interleukin-10 production	1	0.8695652173913043	1.0	HLA-DRB1	93	2	19349	104.02688172043013	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0007411~axon guidance	1	0.8695652173913043	1.0	MYPN	93	235	19349	0.8853351635781286	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0045217~cell-cell junction maintenance	1	0.8695652173913043	1.0	CD177	93	8	19349	26.00672043010753	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0032526~response to retinoic acid	1	0.8695652173913043	1.0	MICB	93	53	19349	3.925542706431325	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0015853~adenine transport	1	0.8695652173913043	1.0	SLC25A5	93	4	19349	52.01344086021506	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:2001044~regulation of integrin-mediated signaling pathway	1	0.8695652173913043	1.0	CD177	93	5	19349	41.61075268817205	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0050821~protein stabilization	1	0.8695652173913043	1.0	PER3	93	200	19349	1.040268817204301	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0030183~B cell differentiation	1	0.8695652173913043	1.0	SLC25A5	93	79	19349	2.63359194228937	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0051928~positive regulation of calcium ion transport	1	0.8695652173913043	1.0	LILRA2	93	29	19349	7.174267704857249	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0002088~lens development in camera-type eye	1	0.8695652173913043	1.0	FAT1	93	43	19349	4.8384596149037264	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0006821~chloride transport	1	0.8695652173913043	1.0	CLCNKB	93	74	19349	2.8115373437954085	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0030163~protein catabolic process	1	0.8695652173913043	1.0	P2RX7	93	37	19349	5.623074687590817	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0051899~membrane depolarization	1	0.8695652173913043	1.0	P2RX7	93	25	19349	8.322150537634409	1.0	1.0	1.0
